"22:13:26.552 | 14 | 0021 | 91 9b 2b 1c 59 a4 2d 06 10 5e a4 f2 94 3c 05 17 8e 59  |  -47"
"22:13:26.789 | 14 | 0022 | 91 9b 2b 1c 59 a4 2d 06 10 5e a4 f2 94 3c 05 17 8e 59  |  -47"
"22:13:27.034 | 14 | 0023 | 91 9b 2b 1c 59 a4 2d 06 10 5e a4 f2 94 3c 05 17 8e 59  |  -47"
"22:13:27.275 | 14 | 0024 | 91 9b 2b 1c 59 a4 2d 06 10 5e a4 f2 94 3c 05 17 8e 59  |  -47"
"22:13:27.510 | 14 | 0025 | 91 9b 2b 1c 59 a4 2d 06 10 5e a4 f2 94 3c 05 17 8e 59  |  -46"
"22:13:27.755 | 14 | 0026 | 91 9b 2b 1c 59 a4 2d 06 10 5e a4 f2 94 3c 05 17 8e 59  |  -46"
"22:13:27.997 | 14 | 0027 | 91 9b 2b 1c 59 a4 2d 06 10 5e a4 f2 94 3c 05 17 8e 59  |  -47"
"22:13:28.236 | 14 | 0028 | 91 9b 2b 1c 59 a4 2d 06 10 5e a4 f2 94 3c 05 17 8e 59  |  -46"
"22:13:28.469 | 14 | 0029 | 91 9b 2b 1c 59 a4 2d 06 10 5e a4 f2 94 3c 05 17 8e 59  |  -46"
"22:13:28.690 | 14 | 0030 | 91 9b 2b 1c 59 a4 2d 06 10 5e a4 f2 94 3c 05 17 8e 59  |  -46"
"22:13:28.956 | 14 | 0031 | 91 9b 2b 1c 59 a4 2d 06 10 5e a4 f2 94 3c 05 17 8e 59  |  -46"
"22:13:29.223 | 14 | 0032 | 91 9b 2b 1c 59 a4 2d 06 10 5e a4 f2 94 3c 05 17 8e 59  |  -46"
"22:13:29.459 | 14 | 0033 | 91 9b 2b 1c 59 a4 2d 06 10 5e a4 f2 94 3c 05 17 8e 59  |  -46"
"22:13:29.694 | 14 | 0034 | 91 9b 2b 1c 59 a4 2d 06 10 5e a4 f2 94 3c 05 17 8e 59  |  -46"
"22:13:29.945 | 14 | 0035 | 91 9b 2b 1c 59 a4 2d 06 10 5e a4 f2 94 3c 05 17 8e 59  |  -46"
"22:13:30.180 | 14 | 0036 | 91 9b 2b 1c 59 a4 2d 06 10 5e a4 f2 94 3c 05 17 8e 59  |  -46"
"22:13:30.418 | 14 | 0037 | 91 9b 2b 1c 59 a4 2d 06 10 5e a4 f2 94 3c 05 17 8e 59  |  -46"
"22:13:30.654 | 14 | 0038 | 91 9b 2b 1c 59 a4 2d 06 10 5e a4 f2 94 3c 05 17 8e 59  |  -46"
"22:13:30.905 | 14 | 0039 | 91 9b 2b 1c 59 a4 2d 06 10 5e a4 f2 94 3c 05 17 8e 59  |  -46"
"22:13:31.156 | 14 | 0040 | 91 9b 2b 1c 59 a4 2d 06 10 5e a4 f2 94 3c 05 17 8e 59  |  -46"
"22:13:31.407 | 14 | 0041 | 91 9b 2b 1c 59 a4 2d 06 10 5e a4 f2 94 3c 05 17 8e 59  |  -46"
"22:13:31.658 | 14 | 0042 | 91 9b 2b 1c 59 a4 2d 06 10 5e a4 f2 94 3c 05 17 8e 59  |  -46"
"22:13:31.893 | 14 | 0043 | 91 9b 2b 1c 59 a4 2d 06 10 5e a4 f2 94 3c 05 17 8e 59  |  -46"
"22:13:32.142 | 14 | 0044 | 91 9b 2b 1c 59 a4 2d 06 10 5e a4 f2 94 3c 05 17 8e 59  |  -47"
"22:13:32.411 | 14 | 0045 | 91 9b 2b 1c 59 a4 2d 06 10 5e a4 f2 94 3c 05 17 8e 59  |  -46"
"22:13:32.642 | 14 | 0046 | 91 9b 2b 1c 59 a4 2d 06 10 5e a4 f2 94 3c 05 17 8e 59  |  -46"
"22:13:32.897 | 14 | 0047 | 91 9b 2b 1c 59 a4 2d 06 10 5e a4 f2 94 3c 05 17 8e 59  |  -46"
"22:13:33.164 | 14 | 0048 | 91 9b 2b 1c 59 a4 2d 06 10 5e a4 f2 94 3c 05 17 8e 59  |  -46"
"22:13:33.415 | 14 | 0049 | 91 9b 2b 1c 59 a4 2d 06 10 5e a4 f2 94 3c 05 17 8e 59  |  -46"
"22:13:33.682 | 14 | 0050 | 91 9b 2b 1c 59 a4 2d 06 10 5e a4 f2 94 3c 05 17 8e 59  |  -46"
"22:13:33.902 | 14 | 0051 | 91 9b 2b 1c 59 a4 2d 06 10 5e a4 f2 94 3c 05 17 8e 59  |  -46"
"22:13:34.153 | 14 | 0052 | 91 9b 2b 1c 59 a4 2d 06 10 5e a4 f2 94 3c 05 17 8e 59  |  -46"
"22:13:34.404 | 14 | 0053 | 91 9b 2b 1c 59 a4 2d 06 10 5e a4 f2 94 3c 05 17 8e 59  |  -47"
"22:13:34.644 | 14 | 0054 | 91 9b 2b 1c 59 a4 2d 06 10 5e a4 f2 94 3c 05 17 8e 59  |  -47"
"22:13:34.891 | 14 | 0055 | 91 9b 2b 1c 59 a4 2d 06 10 5e a4 f2 94 3c 05 17 8e 59  |  -47"
"22:13:35.126 | 14 | 0056 | 91 9b 2b 1c 59 a4 2d 06 10 5e a4 f2 94 3c 05 17 8e 59  |  -47"
"22:13:35.377 | 14 | 0057 | 91 9b 2b 1c 59 a4 2d 06 10 5e a4 f2 94 3c 05 17 8e 59  |  -46"
"22:13:35.612 | 14 | 0058 | 91 9b 2b 1c 59 a4 2d 06 10 5e a4 f2 94 3c 05 17 8e 59  |  -47"
"22:13:35.848 | 14 | 0059 | 91 9b 2b 1c 59 a4 2d 06 10 5e a4 f2 94 3c 05 17 8e 59  |  -48"
"22:13:36.099 | 14 | 0060 | 91 9b 2b 1c 59 a4 2d 06 10 5e a4 f2 94 3c 05 17 8e 59  |  -48"
"22:13:36.350 | 14 | 0061 | 91 9b 2b 1c 59 a4 2d 06 10 5e a4 f2 94 3c 05 17 8e 59  |  -47"
"22:13:36.587 | 14 | 0062 | 91 9b 2b 1c 59 a4 2d 06 10 5e a4 f2 94 3c 05 17 8e 59  |  -47"
"22:13:36.838 | 14 | 0063 | 91 9b 2b 1c 59 a4 2d 06 10 5e a4 f2 94 3c 05 17 8e 59  |  -48"
"22:13:37.073 | 14 | 0064 | 91 9b 2b 1c 59 a4 2d 06 10 5e a4 f2 94 3c 05 17 8e 59  |  -48"
"22:13:37.324 | 14 | 0065 | 91 9b 2b 1c 59 a4 2d 06 10 5e a4 f2 94 3c 05 17 8e 59  |  -47"
"22:13:37.575 | 14 | 0066 | 91 9b 2b 1c 59 a4 2d 06 10 5e a4 f2 94 3c 05 17 8e 59  |  -48"
"22:13:37.828 | 14 | 0067 | 91 9b 2b 1c 59 a4 2d 06 10 5e a4 f2 94 3c 05 17 8e 59  |  -48"
"22:13:38.064 | 14 | 0068 | 91 9b 2b 1c 59 a4 2d 06 10 5e a4 f2 94 3c 05 17 8e 59  |  -48"
"22:13:38.315 | 14 | 0069 | 91 9b 2b 1c 59 a4 2d 06 10 5e a4 f2 94 3c 05 17 8e 59  |  -47"
"22:13:38.551 | 14 | 0070 | 91 9b 2b 1c 59 a4 2d 06 10 5e a4 f2 94 3c 05 17 8e 59  |  -47"
"22:13:38.818 | 14 | 0071 | 91 9b 2b 1c 59 a4 2d 06 10 5e a4 f2 94 3c 05 17 8e 59  |  -47"
"22:13:39.053 | 14 | 0072 | 91 9b 2b 1c 59 a4 2d 06 10 5e a4 f2 94 3c 05 17 8e 59  |  -47"
"22:13:39.305 | 14 | 0073 | 91 9b 2b 1c 59 a4 2d 06 10 5e a4 f2 94 3c 05 17 8e 59  |  -47"
"22:13:39.540 | 14 | 0074 | 91 9b 2b 1c 59 a4 2d 06 10 5e a4 f2 94 3c 05 17 8e 59  |  -47"
"22:13:39.776 | 14 | 0075 | 91 9b 2b 1c 59 a4 2d 06 10 5e a4 f2 94 3c 05 17 8e 59  |  -46"
"22:13:40.028 | 14 | 0076 | 91 9b 2b 1c 59 a4 2d 06 10 5e a4 f2 94 3c 05 17 8e 59  |  -46"
"22:13:40.254 | 14 | 0077 | 91 9b 2b 1c 59 a4 2d 06 10 5e a4 f2 94 3c 05 17 8e 59  |  -46"
"22:13:40.505 | 14 | 0078 | 91 9b 2b 1c 59 a4 2d 06 10 5e a4 f2 94 3c 05 17 8e 59  |  -46"
"22:13:40.741 | 14 | 0079 | 91 9b 2b 1c 59 a4 2d 06 10 5e a4 f2 94 3c 05 17 8e 59  |  -47"
"22:13:41.008 | 14 | 0080 | 91 9b 2b 1c 59 a4 2d 06 10 5e a4 f2 94 3c 05 17 8e 59  |  -46"
"22:13:41.256 | 14 | 0081 | 91 9b 2b 1c 59 a4 2d 06 10 5e a4 f2 94 3c 05 17 8e 59  |  -46"
"22:13:41.495 | 14 | 0082 | 91 9b 2b 1c 59 a4 2d 06 10 5e a4 f2 94 3c 05 17 8e 59  |  -46"
"22:13:41.762 | 14 | 0083 | 91 9b 2b 1c 59 a4 2d 06 10 5e a4 f2 94 3c 05 17 8e 59  |  -46"
"22:13:42.014 | 14 | 0084 | 91 9b 2b 1c 59 a4 2d 06 10 5e a4 f2 94 3c 05 17 8e 59  |  -46"
"22:13:42.265 | 14 | 0085 | 91 9b 2b 1c 59 a4 2d 06 10 5e a4 f2 94 3c 05 17 8e 59  |  -46"
"22:13:42.500 | 14 | 0086 | 91 9b 2b 1c 59 a4 2d 06 10 5e a4 f2 94 3c 05 17 8e 59  |  -47"
"22:13:42.739 | 14 | 0087 | 91 9b 2b 1c 59 a4 2d 06 10 5e a4 f2 94 3c 05 17 8e 59  |  -47"
"22:13:42.996 | 14 | 0088 | 91 9b 2b 1c 59 a4 2d 06 10 5e a4 f2 94 3c 05 17 8e 59  |  -46"
"22:13:43.280 | 14 | 0089 | 91 9b 2b 1c 59 a4 2d 06 10 5e a4 f2 94 3c 05 17 8e 59  |  -46"
"22:13:43.500 | 14 | 0090 | 91 9b 2b 1c 59 a4 2d 06 10 5e a4 f2 94 3c 05 17 8e 59  |  -46"
"22:13:43.751 | 14 | 0091 | 91 9b 2b 1c 59 a4 2d 06 10 5e a4 f2 94 3c 05 17 8e 59  |  -46"
"22:13:43.986 | 14 | 0092 | 91 9b 2b 1c 59 a4 2d 06 10 5e a4 f2 94 3c 05 17 8e 59  |  -46"
"22:13:44.221 | 14 | 0093 | 91 9b 2b 1c 59 a4 2d 06 10 5e a4 f2 94 3c 05 17 8e 59  |  -46"
"22:13:44.462 | 14 | 0094 | 91 9b 2b 1c 59 a4 2d 06 10 5e a4 f2 94 3c 05 17 8e 59  |  -46"
"22:13:44.707 | 14 | 0095 | 91 9b 2b 1c 59 a4 2d 06 10 5e a4 f2 94 3c 05 17 8e 59  |  -45"
"22:13:44.939 | 14 | 0096 | 91 9b 2b 1c 59 a4 2d 06 10 5e a4 f2 94 3c 05 17 8e 59  |  -46"
"22:13:45.185 | 14 | 0097 | 91 9b 2b 1c 59 a4 2d 06 10 5e a4 f2 94 3c 05 17 8e 59  |  -46"
"22:13:45.420 | 14 | 0098 | 91 9b 2b 1c 59 a4 2d 06 10 5e a4 f2 94 3c 05 17 8e 59  |  -46"
"22:13:45.671 | 14 | 0099 | 91 9b 2b 1c 59 a4 2d 06 10 5e a4 f2 94 3c 05 17 8e 59  |  -46"
